Device_ID,Is_Jailbroken,Device_Threat_Rating
DEV-004246,False,Low
DEV-004247,False,Low
DEV-004248,False,Low
DEV-004249,False,Low
DEV-004250,False,Low
DEV-004251,True,High
DEV-004252,False,Medium
DEV-004253,False,Low
DEV-004254,False,Low
DEV-004255,False,Medium
DEV-004256,False,Low
DEV-004257,False,Low
DEV-004258,False,Low
DEV-004259,False,Low
DEV-004260,False,Low
DEV-004261,False,Low
DEV-004262,False,Low
DEV-004263,False,Low
DEV-004264,False,Low
DEV-004265,False,Medium
DEV-004266,False,Low
DEV-004267,False,Low
DEV-004268,False,Low
DEV-004269,False,Low
DEV-004270,False,Medium
DEV-004271,False,Low
DEV-004272,False,Low
DEV-004273,False,Low
DEV-004274,False,Low
DEV-004275,False,Low
DEV-004276,False,Low
DEV-004277,False,Low
DEV-004278,False,Low
DEV-004279,False,Low
DEV-004280,False,Low
DEV-004281,False,Low
DEV-004282,False,Low
DEV-004283,False,Low
DEV-004284,False,Low
DEV-004285,False,Medium
DEV-004286,False,Low
DEV-004287,False,Medium
DEV-004288,False,Low
DEV-004289,False,Low
DEV-004290,False,Low
DEV-004291,False,Low
DEV-004292,False,Low
DEV-004293,False,Low
DEV-004294,False,Low
DEV-004295,False,Low
DEV-004296,False,Medium
DEV-004297,False,Low
DEV-004298,False,Low
DEV-004299,False,Low
DEV-004300,False,Medium
DEV-004301,False,Low
DEV-004302,False,Low
DEV-004303,False,Low
DEV-004304,False,Low
DEV-004305,False,Low
DEV-004306,False,Low
DEV-004307,False,Low
DEV-004308,False,Low
DEV-004309,False,Low
DEV-004310,False,Low
DEV-004311,False,Low
DEV-004312,False,Medium
DEV-004313,False,Low
DEV-004314,False,Low
DEV-004315,False,Low
DEV-004316,True,High
DEV-004317,True,Medium
DEV-004318,False,Low
DEV-004319,False,Medium
DEV-004320,False,Low
DEV-004321,False,Low
DEV-004322,False,Low
DEV-004323,False,Low
DEV-004324,False,Low
DEV-004325,False,Low
DEV-004326,False,Low
DEV-004327,False,Low
DEV-004328,False,Low
DEV-004329,False,Low
DEV-004330,False,Low
DEV-004331,False,Low
DEV-004332,False,Medium
DEV-004333,False,Low
DEV-004334,False,Medium
DEV-004335,False,Low
DEV-004336,False,Low
DEV-004337,False,Low
DEV-004338,False,Low
DEV-004339,False,Low
DEV-004340,False,Low
DEV-004341,False,Low
DEV-004342,False,Low
DEV-004343,False,Low
DEV-004344,False,Low
DEV-004345,False,Low
DEV-004346,False,Low
DEV-004347,False,Low
DEV-004348,False,Low
DEV-004349,False,Low
DEV-004350,False,Medium
DEV-004351,False,Low
DEV-004352,False,Low
DEV-004353,False,Low
DEV-004354,False,Low
DEV-004355,False,Low
DEV-004356,False,Low
DEV-004357,False,Low
DEV-004358,False,Low
DEV-004359,False,Low
DEV-004360,False,Low
DEV-004361,True,Medium
DEV-004362,False,Low
DEV-004363,False,Low
DEV-004364,False,Low
DEV-004365,False,Low
DEV-004366,False,Low
DEV-004367,False,Medium
DEV-004368,False,Low
DEV-004369,False,Low
DEV-004370,False,Low
DEV-004371,False,Low
DEV-004372,False,Low
DEV-004373,False,Low
DEV-004374,False,Low
DEV-004375,False,Low
DEV-004376,False,Low
DEV-004377,False,Low
DEV-004378,False,Low
DEV-004379,False,Medium
DEV-004380,False,Low
DEV-004381,False,Low
DEV-004382,False,Low
DEV-004383,False,Low
DEV-004384,False,Low
DEV-004385,False,Low
DEV-004386,False,Low
DEV-004387,False,Low
DEV-004388,False,Low
DEV-004389,False,Low
DEV-004390,False,Low
DEV-004391,False,Low
DEV-004392,False,Low
DEV-004393,False,Low
DEV-004394,True,High
DEV-004395,False,Low
DEV-004396,False,Low
DEV-004397,False,Low
DEV-004398,False,Low
DEV-004399,False,Low
DEV-004400,True,High
DEV-004401,False,Low
DEV-004402,False,Low
DEV-004403,False,Low
DEV-004404,False,Low
DEV-004405,False,Low
DEV-004406,False,Low
DEV-004407,False,Low
DEV-004408,False,Low
DEV-004409,False,Low
DEV-004410,False,Low
DEV-004411,False,Low
DEV-004412,False,Low
DEV-004413,False,Low
DEV-004414,False,Low
DEV-004415,False,Low
DEV-004416,False,Low
DEV-004417,False,Low
DEV-004418,False,Low
DEV-004419,False,Low
DEV-004420,False,Low
DEV-004421,False,Low
DEV-004422,False,Low
DEV-004423,False,Low
DEV-004424,False,Low
DEV-004425,False,Low
DEV-004426,False,Low
DEV-004427,False,Low
DEV-004428,False,Low
DEV-004429,False,Low
DEV-004430,False,Low
DEV-004431,False,Low
DEV-004432,False,Low
DEV-004433,False,Low
DEV-004434,False,Low
DEV-004435,False,Low
DEV-004436,False,Low
DEV-004437,False,Low
DEV-004438,False,Medium
DEV-004439,False,Low
DEV-004440,False,Low
DEV-004441,False,Low
DEV-004442,False,Medium
DEV-004443,False,Low
DEV-004444,False,Low
DEV-004445,False,Low
DEV-004446,False,Low
DEV-004447,False,Low
DEV-004448,False,Low
DEV-004449,False,Low
DEV-004450,False,Low
DEV-004451,False,Low
DEV-004452,False,Low
DEV-004453,False,Medium
DEV-004454,False,Low
DEV-004455,False,Low
DEV-004456,False,Low
DEV-004457,False,Medium
DEV-004458,False,Low
DEV-004459,False,Low
DEV-004460,False,Low
DEV-004461,False,Low
DEV-004462,False,Low
DEV-004463,False,Low
DEV-004464,False,Low
DEV-004465,False,Low
DEV-004466,False,Low
DEV-004467,False,Low
DEV-004468,True,High
DEV-004469,False,Low
DEV-004470,False,Low
DEV-004471,False,Low
DEV-004472,False,Low
DEV-004473,False,Low
DEV-004474,False,Low
DEV-004475,False,Low
DEV-004476,False,Low
DEV-004477,True,High
DEV-004478,False,Low
DEV-004479,False,Low
DEV-004480,False,Low
DEV-004481,False,Low
DEV-004482,False,Low
DEV-004483,False,Low
DEV-004484,False,Low
DEV-004485,False,Low
DEV-004486,False,Low
DEV-004487,False,Low
DEV-004488,False,Low
DEV-004489,False,Low
DEV-004490,False,Low
DEV-004491,False,Medium
DEV-004492,False,Low
DEV-004493,False,Low
DEV-004494,False,Low
DEV-004495,False,Low
DEV-004496,True,High
DEV-004497,False,Low
DEV-004498,False,Low
DEV-004499,False,Low
DEV-004500,False,Low
DEV-004501,False,Low
DEV-004502,False,Medium
DEV-004503,False,Low
DEV-004504,False,Low
DEV-004505,False,Low
DEV-004506,True,Medium
DEV-004507,False,Low
DEV-004508,False,Low
DEV-004509,False,Low
DEV-004510,True,Medium
DEV-004511,False,Low
DEV-004512,False,Low
DEV-004513,False,Low
DEV-004514,False,Low
DEV-004515,False,Low
DEV-004516,True,Medium
DEV-004517,False,Low
DEV-004518,False,Low
DEV-004519,False,Low
DEV-004520,False,Low
DEV-004521,False,Low
DEV-004522,False,Low
DEV-004523,False,Low
DEV-004524,False,Low
DEV-004525,False,Low
DEV-004526,False,Low
DEV-004527,False,Low
DEV-004528,True,High
DEV-004529,False,Medium
DEV-004530,False,Low
DEV-004531,False,Low
DEV-004532,False,Low
DEV-004533,False,Low
DEV-004534,False,Low
DEV-004535,False,Low
DEV-004536,True,High
DEV-004537,False,Low
DEV-004538,False,Low
DEV-004539,False,Low
DEV-004540,False,Low
DEV-004541,False,Low
DEV-004542,False,Low
DEV-004543,False,Low
DEV-004544,False,Low
DEV-004545,False,Low
DEV-004546,False,Low
DEV-004547,False,Low
DEV-004548,False,Low
DEV-004549,False,Low
DEV-004550,False,Low
DEV-004551,False,Low
DEV-004552,False,Low
DEV-004553,False,Low
DEV-004554,False,Low
DEV-004555,False,Low
DEV-004556,False,Medium
DEV-004557,False,Low
DEV-004558,False,Low
DEV-004559,False,Low
DEV-004560,False,Low
DEV-004561,False,Low
DEV-004562,False,Low
DEV-004563,False,Low
DEV-004564,False,Low
DEV-004565,False,Low
DEV-004566,False,Low
DEV-004567,False,Medium
DEV-004568,False,Low
DEV-004569,False,Low
DEV-004570,False,Low
DEV-004571,False,Low
DEV-004572,False,Low
DEV-004573,False,Low
DEV-004574,False,Low
DEV-004575,False,Low
DEV-004576,True,Medium
DEV-004577,False,Low
DEV-004578,False,Low
DEV-004579,False,Low
DEV-004580,True,Medium
DEV-004581,False,Low
DEV-004582,False,Low
DEV-004583,False,Low
DEV-004584,False,Low
DEV-004585,False,Low
DEV-004586,False,Low
DEV-004587,False,Low
DEV-004588,False,Low
DEV-004589,False,Medium
DEV-004590,False,Low
DEV-004591,False,Low
DEV-004592,False,Low
DEV-004593,False,Medium
DEV-004594,False,Low
DEV-004595,False,Low
DEV-004596,False,Low
DEV-004597,False,Low
DEV-004598,False,Low
DEV-004599,False,Low
DEV-004600,False,Low
DEV-004601,False,Low
DEV-004602,False,Low
DEV-004603,False,Low
DEV-004604,False,Low
DEV-004605,False,Low
DEV-004606,False,Low
DEV-004607,False,Low
DEV-004608,False,Low
DEV-004609,False,Medium
DEV-004610,False,Medium
DEV-004611,False,Low
DEV-004612,False,Low
DEV-004613,False,Low
DEV-004614,False,Low
DEV-004615,True,Medium
DEV-004616,False,Low
DEV-004617,False,Low
DEV-004618,False,Low
DEV-004619,False,Low
DEV-004620,False,Low
DEV-004621,False,Low
DEV-004622,False,Low
DEV-004623,False,Low
DEV-004624,False,Low
DEV-004625,False,Low
DEV-004626,False,Low
DEV-004627,False,Low
DEV-004628,False,Low
DEV-004629,False,Low
DEV-004630,False,Low
DEV-004631,False,Low
DEV-004632,False,Low
DEV-004633,False,Low
DEV-004634,False,Low
DEV-004635,False,Low
DEV-004636,False,Low
DEV-004637,False,Low
DEV-004638,False,Low
DEV-004639,False,Low
DEV-004640,False,Low
DEV-004641,False,Medium
DEV-004642,False,Low
DEV-004643,False,Low
DEV-004644,False,Low
DEV-004645,False,Medium
DEV-004646,False,Low
DEV-004647,False,Low
DEV-004648,False,Low
DEV-004649,False,Low
DEV-004650,False,Low
DEV-004651,False,Low
DEV-004652,False,Low
DEV-004653,False,Low
DEV-004654,False,Low
DEV-004655,False,Medium
DEV-004656,False,Medium
DEV-004657,False,Low
DEV-004658,False,Low
DEV-004659,False,Low
DEV-004660,False,Low
DEV-004661,False,Low
DEV-004662,False,Low
DEV-004663,False,Low
DEV-004664,False,Low
DEV-004665,False,Low
DEV-004666,False,Low
DEV-004667,False,Low
DEV-004668,False,Medium
DEV-004669,False,Low
DEV-004670,False,Low
DEV-004671,False,Low
DEV-004672,False,Low
DEV-004673,False,Low
DEV-004674,False,Low
DEV-004675,False,Low
DEV-004676,False,Low
DEV-004677,False,Low
DEV-004678,False,Low
DEV-004679,True,Medium
DEV-004680,False,Low
DEV-004681,False,Medium
DEV-004682,False,Low
DEV-004683,False,Low
DEV-004684,False,Low
DEV-004685,False,Low
DEV-004686,False,Medium
DEV-004687,False,Low
DEV-004688,False,Low
DEV-004689,False,Low
DEV-004690,False,Low
DEV-004691,False,Medium
DEV-004692,False,Low
DEV-004693,False,Low
DEV-004694,False,Low
DEV-004695,False,Low
DEV-004696,False,Low
DEV-004697,False,Low
DEV-004698,True,Medium
DEV-004699,False,Low
DEV-004700,False,Low
DEV-004701,False,Low
DEV-004702,False,Low
DEV-004703,False,Low
DEV-004704,False,Low
DEV-004705,False,Low
DEV-004706,False,Low
DEV-004707,True,High
DEV-004708,False,Low
DEV-004709,False,Low
DEV-004710,False,Low
DEV-004711,False,Low
DEV-004712,False,Medium
DEV-004713,False,Low
DEV-004714,True,Medium
DEV-004715,True,High
DEV-004716,False,Low
DEV-004717,False,Low
DEV-004718,False,Medium
DEV-004719,False,Low
DEV-004720,False,Low
DEV-004721,False,Low
DEV-004722,False,Low
DEV-004723,False,Low
DEV-004724,False,Low
DEV-004725,False,Low
DEV-004726,False,Low
DEV-004727,False,Low
DEV-004728,False,Low
DEV-004729,True,High
DEV-004730,False,Low
DEV-004731,True,High
DEV-004732,False,Low
DEV-004733,False,Low
DEV-004734,False,Low
DEV-004735,False,Low
DEV-004736,False,Low
DEV-004737,False,Low
DEV-004738,False,Low
DEV-004739,False,Low
DEV-004740,False,Low
DEV-004741,False,Low
DEV-004742,False,Low
DEV-004743,False,Low
DEV-004744,False,Low
DEV-004745,False,Medium
DEV-004746,False,Low
DEV-004747,False,Low
DEV-004748,False,Low
DEV-004749,False,Low
DEV-004750,True,High
DEV-004751,False,Low
DEV-004752,False,Low
DEV-004753,False,Low
DEV-004754,False,Low
DEV-004755,False,Low
DEV-004756,False,Low
DEV-004757,False,Medium
DEV-004758,False,Medium
DEV-004759,False,Low
DEV-004760,True,High
DEV-004761,False,Low
DEV-004762,False,Low
DEV-004763,False,Low
DEV-004764,False,Low
DEV-004765,True,High
DEV-004766,False,Low
DEV-004767,False,Low
DEV-004768,False,Low
DEV-004769,False,Low
DEV-004770,False,Low
DEV-004771,False,Low
DEV-004772,False,Low
DEV-004773,False,Low
DEV-004774,False,Low
DEV-004775,False,Low
DEV-004776,False,Low
DEV-004777,False,Low
DEV-004778,False,Low
DEV-004779,False,Low
DEV-004780,False,Low
DEV-004781,False,Low
DEV-004782,False,Low
DEV-004783,False,Low
DEV-004784,False,Low
DEV-004785,False,Medium
DEV-004786,False,Medium
DEV-004787,False,Low
DEV-004788,False,Low
DEV-004789,False,Low
DEV-004790,False,Low
DEV-004791,False,Low
DEV-004792,False,Low
DEV-004793,False,Low
DEV-004794,False,Low
DEV-004795,False,Low
DEV-004796,False,Low
DEV-004797,False,Low
DEV-004798,False,Low
DEV-004799,False,Low
DEV-004800,False,Low
DEV-004801,False,Low
DEV-004802,False,Low
DEV-004803,False,Low
DEV-004804,False,Low
DEV-004805,False,Medium
DEV-004806,False,Low
DEV-004807,False,Low
DEV-004808,False,Low
DEV-004809,False,Low
DEV-004810,False,Low
DEV-004811,False,Low
DEV-004812,False,Low
DEV-004813,False,Low
DEV-004814,False,Low
DEV-004815,False,Low
DEV-004816,False,Low
DEV-004817,False,Low
DEV-004818,False,Low
DEV-004819,False,Low
DEV-004820,False,Low
DEV-004821,False,Low
DEV-004822,False,Low
DEV-004823,False,Low
DEV-004824,False,Medium
DEV-004825,False,Low
DEV-004826,False,Low
DEV-004827,False,Low
DEV-004828,False,Low
DEV-004829,False,Low
DEV-004830,False,Low
DEV-004831,False,Low
DEV-004832,False,Low
DEV-004833,True,High
DEV-004834,False,Low
DEV-004835,False,Low
DEV-004836,False,Medium
DEV-004837,False,Low
DEV-004838,False,Low
DEV-004839,False,Low
DEV-004840,False,Low
DEV-004841,False,Low
DEV-004842,False,Low
DEV-004843,False,Low
DEV-004844,False,Low
DEV-004845,False,Low
DEV-004846,False,Low
DEV-004847,False,Low
DEV-004848,False,Low
DEV-004849,False,Low
DEV-004850,False,Low
DEV-004851,True,High
DEV-004852,False,Low
DEV-004853,False,Low
DEV-004854,False,Medium
DEV-004855,False,Low
DEV-004856,False,Low
DEV-004857,False,Low
DEV-004858,False,Low
DEV-004859,False,Low
DEV-004860,False,Low
DEV-004861,False,Low
DEV-004862,False,Medium
DEV-004863,False,Low
DEV-004864,False,Low
DEV-004865,False,Low
DEV-004866,False,Low
DEV-004867,False,Medium
DEV-004868,False,Low
DEV-004869,False,Low
DEV-004870,False,Low
DEV-004871,False,Low
DEV-004872,False,Low
DEV-004873,False,Low
DEV-004874,False,Low
DEV-004875,False,Low
DEV-004876,False,Low
DEV-004877,False,Low
DEV-004878,False,Low
DEV-004879,False,Medium
DEV-004880,False,Low
DEV-004881,False,Low
DEV-004882,False,Low
DEV-004883,False,Low
DEV-004884,False,Medium
DEV-004885,False,Low
DEV-004886,False,Low
DEV-004887,False,Low
DEV-004888,False,Low
DEV-004889,False,Low
DEV-004890,False,Low
DEV-004891,False,Low
DEV-004892,False,Low
DEV-004893,False,Low
DEV-004894,False,Low
DEV-004895,False,Low
DEV-004896,False,Low
DEV-004897,False,Low
DEV-004898,False,Low
DEV-004899,False,Low
DEV-004900,False,Low
DEV-004901,False,Low
DEV-004902,False,Medium
DEV-004903,False,Low
DEV-004904,False,Low
DEV-004905,False,Low
DEV-004906,False,Low
DEV-004907,False,Low
DEV-004908,False,Low
DEV-004909,False,Low
DEV-004910,False,Low
DEV-004911,False,Medium
DEV-004912,False,Low
DEV-004913,False,Low
DEV-004914,False,Low
DEV-004915,False,Medium
DEV-004916,False,Low
DEV-004917,False,Low
DEV-004918,False,Medium
DEV-004919,False,Low
DEV-004920,False,Low
DEV-004921,False,Low
DEV-004922,False,Low
DEV-004923,False,Low
DEV-004924,False,Medium
DEV-004925,False,Low
DEV-004926,False,Low
DEV-004927,False,Low
DEV-004928,False,Low
DEV-004929,False,Low
DEV-004930,False,Low
DEV-004931,False,Low
DEV-004932,False,Low
DEV-004933,False,Low
DEV-004934,False,Low
DEV-004935,False,Low
DEV-004936,False,Low
DEV-004937,False,Low
DEV-004938,False,Low
DEV-004939,False,Low
DEV-004940,False,Low
DEV-004941,False,Low
DEV-004942,False,Low
DEV-004943,False,Low
DEV-004944,False,Low
DEV-004945,False,Low
DEV-004946,False,Low
DEV-004947,False,Low
DEV-004948,False,Medium
DEV-004949,False,Low
DEV-004950,False,Low
DEV-004951,False,Medium
DEV-004952,False,Low
DEV-004953,False,Low
DEV-004954,True,High
DEV-004955,False,Low
DEV-004956,False,Low
DEV-004957,False,Low
DEV-004958,True,High
DEV-004959,False,Low
DEV-004960,False,Low
DEV-004961,False,Low
DEV-004962,False,Low
DEV-004963,False,Low
DEV-004964,False,Low
DEV-004965,False,Low
DEV-004966,False,Low
DEV-004967,False,Low
DEV-004968,False,Medium
DEV-004969,False,Medium
DEV-004970,False,Low
DEV-004971,False,Low
DEV-004972,False,Low
DEV-004973,False,Low
DEV-004974,False,Low
DEV-004975,False,Low
DEV-004976,False,Low
DEV-004977,False,Low
DEV-004978,False,Low
DEV-004979,False,Low
DEV-004980,False,Low
DEV-004981,False,Low
DEV-004982,False,Low
DEV-004983,True,Medium
DEV-004984,False,Low
DEV-004985,False,Low
DEV-004986,False,Low
DEV-004987,False,Low
DEV-004988,False,Low
DEV-004989,False,Low
DEV-004990,False,Low
DEV-004991,False,Low
DEV-004992,False,Low
DEV-004993,False,Low
DEV-004994,False,Low
DEV-004995,False,Low
DEV-004996,False,Low
DEV-004997,False,Medium
DEV-004998,True,High
DEV-004999,False,Low
DEV-005000,False,Low
DEV-005001,False,Low
DEV-005002,False,Low
DEV-005003,False,Low
DEV-005004,False,Medium
DEV-005005,False,Low
DEV-005006,False,Low
DEV-005007,False,Low
DEV-005008,False,Low
DEV-005009,False,Low
DEV-005010,False,Low
DEV-005011,False,Medium
DEV-005012,False,Medium
DEV-005013,False,Low
DEV-005014,False,Medium
DEV-005015,False,Low
DEV-005016,False,Low
DEV-005017,False,Low
DEV-005018,False,Low
DEV-005019,False,Low
DEV-005020,False,Low
DEV-005021,False,Low
DEV-005022,False,Low
DEV-005023,False,Low
DEV-005024,False,Low
DEV-005025,False,Medium
DEV-005026,False,Low
DEV-005027,False,Low
DEV-005028,False,Low
DEV-005029,True,High
DEV-005030,False,Low
DEV-005031,False,Low
DEV-005032,False,Low
DEV-005033,False,Low
DEV-005034,False,Low
DEV-005035,False,Low
DEV-005036,False,Low
DEV-005037,False,Low
DEV-005038,False,Low
DEV-005039,False,Low
DEV-005040,False,Low
DEV-005041,True,High
DEV-005042,False,Low
DEV-005043,False,Low
DEV-005044,False,Low
DEV-005045,False,Low
DEV-005046,False,Low
DEV-005047,False,Low
DEV-005048,False,Medium
DEV-005049,False,Low
DEV-005050,False,Low
DEV-005051,False,Medium
DEV-005052,False,Medium
DEV-005053,False,Low
DEV-005054,False,Medium
DEV-005055,False,Low
DEV-005056,False,Low
DEV-005057,False,Low
DEV-005058,False,Low
DEV-005059,True,Medium
DEV-005060,False,Medium
DEV-005061,False,Low
DEV-005062,False,Low
DEV-005063,False,Low
DEV-005064,False,Low
DEV-005065,False,Low
DEV-005066,False,Low
DEV-005067,False,Low
DEV-005068,False,Low
DEV-005069,False,Low
DEV-005070,False,Low
DEV-005071,False,Low
DEV-005072,False,Low
DEV-005073,False,Low
DEV-005074,False,Low
DEV-005075,False,Low
DEV-005076,False,Low
DEV-005077,False,Low
DEV-005078,False,Low
DEV-005079,False,Low
DEV-005080,False,Low
DEV-005081,False,Low
DEV-005082,False,Low
DEV-005083,False,Low
DEV-005084,False,Low
DEV-005085,False,Low
DEV-005086,False,Low
DEV-005087,False,Low
DEV-005088,False,Low
DEV-005089,False,Low
DEV-005090,False,Low
DEV-005091,False,Low
DEV-005092,False,Low
DEV-005093,False,Low
DEV-005094,True,High
DEV-005095,False,Medium
DEV-005096,False,Medium
DEV-005097,False,Low
DEV-005098,False,Low
DEV-005099,False,Low
DEV-005100,False,Low
DEV-005101,False,Low
DEV-005102,False,Low
DEV-005103,False,Low
DEV-005104,False,Low
DEV-005105,False,Low
DEV-005106,False,Low
DEV-005107,False,Low
DEV-005108,False,Low
DEV-005109,False,Low
DEV-005110,False,Low
DEV-005111,False,Low
DEV-005112,False,Low
DEV-005113,False,Low
DEV-005114,False,Low
DEV-005115,False,Low
DEV-005116,True,High
DEV-005117,False,Low
DEV-005118,False,Low
DEV-005119,False,Low
DEV-005120,False,Medium
DEV-005121,False,Low
DEV-005122,False,Low
DEV-005123,False,Low
DEV-005124,False,Low
DEV-005125,False,Medium
DEV-005126,False,Low
DEV-005127,False,Low
DEV-005128,False,Low
DEV-005129,False,Medium
DEV-005130,False,Low
DEV-005131,False,Low
DEV-005132,False,Low
DEV-005133,False,Low
DEV-005134,False,Medium
DEV-005135,False,Low
DEV-005136,False,Low
DEV-005137,False,Low
DEV-005138,False,Low
DEV-005139,False,Low
DEV-005140,False,Low
DEV-005141,False,Low
DEV-005142,True,High
DEV-005143,False,Low
DEV-005144,False,Low
DEV-005145,False,Low
DEV-005146,False,Low
DEV-005147,False,Low
DEV-005148,False,Low
DEV-005149,False,Low
DEV-005150,False,Low
DEV-005151,False,Medium
DEV-005152,False,Low
DEV-005153,False,Low
DEV-005154,False,Low
DEV-005155,False,Medium
DEV-005156,False,Low
DEV-005157,False,Low
DEV-005158,False,Low
DEV-005159,False,Low
DEV-005160,True,High
DEV-005161,False,Low
DEV-005162,False,Low
DEV-005163,False,Low
DEV-005164,False,Low
DEV-005165,False,Low
DEV-005166,False,Low
DEV-005167,False,Medium
DEV-005168,False,Low
DEV-005169,False,Low
DEV-005170,False,Low
DEV-005171,False,Low
DEV-005172,False,Low
DEV-005173,False,Low
DEV-005174,True,Medium
DEV-005175,False,Medium
DEV-005176,False,Low
DEV-005177,False,Low
DEV-005178,False,Low
DEV-005179,False,Low
DEV-005180,False,Medium
DEV-005181,False,Low
DEV-005182,False,Low
DEV-005183,False,Low
DEV-005184,False,Low
DEV-005185,False,Low
DEV-005186,False,Low
DEV-005187,False,Low
DEV-005188,False,Low
DEV-005189,False,Low
DEV-005190,False,Medium
DEV-005191,False,Low
DEV-005192,False,Low
DEV-005193,False,Medium
DEV-005194,False,Low
DEV-005195,False,Medium
DEV-005196,False,Low
DEV-005197,False,Low
DEV-005198,False,Low
DEV-005199,False,Low
DEV-005200,False,Low
DEV-005201,False,Low
DEV-005202,False,Low
DEV-005203,False,Low
DEV-005204,False,Low
DEV-005205,False,Low
DEV-005206,False,Low
DEV-005207,False,Low
DEV-005208,False,Low
DEV-005209,False,Low
DEV-005210,False,Low
DEV-005211,False,Low
DEV-005212,False,Low
DEV-005213,False,Low
DEV-005214,False,Low
DEV-005215,False,Low
DEV-005216,False,Low
DEV-005217,False,Low
DEV-005218,False,Medium
DEV-005219,False,Low
DEV-005220,False,Medium
DEV-005221,False,Low
DEV-005222,False,Low
DEV-005223,False,Low
DEV-005224,False,Low
DEV-005225,False,Low
DEV-005226,False,Low
DEV-005227,False,Low
DEV-005228,False,Medium
DEV-005229,False,Low
DEV-005230,False,Low
DEV-005231,False,Low
DEV-005232,False,Low
DEV-005233,False,Low
DEV-005234,False,Low
DEV-005235,False,Medium
DEV-005236,False,Low
DEV-005237,False,Low
DEV-005238,False,Low
DEV-005239,False,Low
DEV-005240,False,Low
DEV-005241,False,Low
DEV-005242,False,Low
DEV-005243,False,Low
DEV-005244,False,Low
DEV-005245,False,Medium
DEV-005246,False,Low
DEV-005247,False,Low
DEV-005248,True,High
DEV-005249,False,Low
DEV-005250,False,Low
DEV-005251,False,Low
DEV-005252,False,Low
DEV-005253,False,Low
DEV-005254,False,Low
DEV-005255,False,Low
DEV-005256,False,Low
DEV-005257,False,Medium
DEV-005258,False,Low
DEV-005259,False,Medium
DEV-005260,False,Low
DEV-005261,False,Low
DEV-005262,False,Low
DEV-005263,False,Low
DEV-005264,False,Low
DEV-005265,False,Medium
DEV-005266,False,Low
DEV-005267,False,Medium
DEV-005268,False,Medium
DEV-005269,False,Low
DEV-005270,False,Low
DEV-005271,False,Low
DEV-005272,False,Medium
DEV-005273,False,Low
DEV-005274,False,Low
DEV-005275,False,Low
DEV-005276,False,Medium
DEV-005277,False,Low
DEV-005278,False,Low
DEV-005279,False,Low
DEV-005280,False,Low
DEV-005281,False,Low
DEV-005282,False,Low
DEV-005283,False,Low
DEV-005284,False,Low
DEV-005285,False,Low
DEV-005286,False,Low
DEV-005287,False,Low
DEV-005288,False,Low
DEV-005289,False,Low
DEV-005290,False,Low
DEV-005291,True,Medium
DEV-005292,False,Medium
DEV-005293,False,Low
DEV-005294,False,Medium
DEV-005295,False,Low
DEV-005296,False,Low
DEV-005297,False,Medium
DEV-005298,False,Low
DEV-005299,False,Low
DEV-005300,False,Low
DEV-005301,False,Low
DEV-005302,False,Low
DEV-005303,True,Medium
DEV-005304,False,Low
DEV-005305,False,Low
DEV-005306,False,Low
DEV-005307,False,Low
DEV-005308,False,Low
DEV-005309,False,Low
DEV-005310,False,Low
DEV-005311,False,Low
DEV-005312,False,Low
DEV-005313,False,Low
DEV-005314,False,Low
DEV-005315,False,Low
DEV-005316,False,Low
DEV-005317,False,Low
DEV-005318,False,Low
DEV-005319,False,Low
DEV-005320,True,Medium
DEV-005321,False,Low
DEV-005322,False,Low
DEV-005323,True,Medium
DEV-005324,False,Low
DEV-005325,False,Medium
DEV-005326,False,Low
DEV-005327,False,Low
DEV-005328,False,Low
DEV-005329,False,Low
DEV-005330,False,Low
DEV-005331,False,Low
DEV-005332,False,Low
DEV-005333,False,Low
DEV-005334,False,Low
DEV-005335,False,Low
DEV-005336,False,Low
DEV-005337,False,Low
DEV-005338,False,Low
DEV-005339,False,Medium
DEV-005340,False,Low
DEV-005341,False,Low
DEV-005342,False,Low
DEV-005343,False,Low
DEV-005344,False,Low
DEV-005345,False,Low
DEV-005346,False,Low
DEV-005347,False,Low
DEV-005348,False,Low
DEV-005349,False,Low
DEV-005350,False,Low
DEV-005351,False,Low
DEV-005352,False,Low
DEV-005353,False,Low
DEV-005354,False,Low
DEV-005355,False,Low
DEV-005356,False,Low
DEV-005357,False,Medium
DEV-005358,False,Low
DEV-005359,False,Low
DEV-005360,False,Low
DEV-005361,False,Low
DEV-005362,False,Low
DEV-005363,False,Low
DEV-005364,False,Low
DEV-005365,False,Low
DEV-005366,False,Low
DEV-005367,False,Low
DEV-005368,True,Medium
DEV-005369,False,Low
DEV-005370,False,Low
DEV-005371,False,Low
DEV-005372,False,Low
DEV-005373,False,Low
DEV-005374,False,Low
DEV-005375,False,Low
DEV-005376,False,Low
DEV-005377,False,Low
DEV-005378,False,Low
DEV-005379,False,Low
DEV-005380,False,Medium
DEV-005381,False,Low
DEV-005382,False,Low
DEV-005383,False,Low
DEV-005384,False,Low
DEV-005385,False,Low
DEV-005386,False,Medium
DEV-005387,False,Low
DEV-005388,False,Low
DEV-005389,False,Low
DEV-005390,True,High
DEV-005391,False,Low
DEV-005392,False,Low
DEV-005393,False,Low
DEV-005394,False,Low
DEV-005395,True,High
DEV-005396,False,Low
DEV-005397,False,Low
DEV-005398,False,Low
DEV-005399,False,Low
DEV-005400,False,Low
DEV-005401,False,Low
