Transaction_ID,Fraudulent,True_Archetype,True_Fraud_Probability,True_Contributing_Factors
T11358,0,none,0.0354,
T39179,0,none,0.0,
T912,0,none,0.0438,
T21841,0,none,0.0,
T32895,0,none,0.0554,
T49420,0,none,0.0,
T11177,0,none,0.0,
T14418,0,none,0.0003,
T22320,0,none,0.0357,
T2246,0,none,0.0382,
T12377,0,none,0.0252,
T49160,0,none,0.0011,
T48892,0,none,0.0305,
T42347,0,none,0.023,
T30381,0,none,0.0162,
T14469,0,none,0.0213,
T28568,1,account_takeover,0.6631,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;new_recipient
T6123,0,none,0.0179,
T28043,0,none,0.019,
T6553,1,stolen_funding_instrument,0.2614,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T13177,0,none,0.0183,
T41699,0,none,0.0335,
T24230,0,none,0.0072,
T12308,0,none,0.0,
T1574,0,none,0.0,
T48554,0,none,0.0,
T27970,0,none,0.0352,
T17499,0,none,0.0,
T40644,0,none,0.0,
T8642,0,none,0.0,
T20536,0,none,0.0072,
T38953,0,none,0.0,
T29212,0,none,0.0,
T37125,0,none,0.047,
T35220,0,none,0.0,
T47306,0,none,0.0208,
T15364,0,none,0.0,
T20092,0,none,0.0449,
T6788,0,none,0.0334,
T8260,0,none,0.0,
T41079,0,none,0.0315,
T35995,0,none,0.0491,
T44186,0,none,0.0018,
T23315,0,none,0.0261,
T42532,0,none,0.0559,
T43612,0,account_takeover,0.6036,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T24586,0,none,0.0489,
T49981,0,none,0.0496,
T51883,0,none,0.0124,
T5393,0,none,0.0,
T33026,0,none,0.0355,
T21073,0,none,0.0,
T7555,0,none,0.0531,
T43972,0,none,0.0522,
T52209,0,none,0.0206,
T41514,0,none,0.0109,
T33625,0,none,0.006,
T11989,0,none,0.0,
T17798,0,none,0.0,
T49587,0,none,0.0,
T47738,0,stolen_funding_instrument,0.4596,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T30175,0,none,0.0,
T14939,0,none,0.0354,
T34770,0,none,0.0434,
T27928,0,none,0.0,
T26766,1,stolen_funding_instrument,0.6451,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T44417,0,none,0.01,
T42327,0,none,0.0,
T16703,0,none,0.0037,
T11924,0,none,0.0,
T49834,0,none,0.0208,
T28022,0,account_takeover,0.478,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T11145,0,none,0.0,
T12642,0,none,0.0,
T19880,0,none,0.0019,
T9658,0,none,0.0,
T51099,0,none,0.0,
T28082,0,none,0.0,
T16763,0,none,0.0512,
T47415,0,account_takeover,0.5472,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T12305,0,none,0.0,
T32580,0,none,0.0258,
T13108,0,none,0.0,
T9808,0,none,0.0367,
T5944,0,none,0.0,
T26238,0,none,0.0,
T48786,0,none,0.0359,
T41546,0,none,0.0,
T2336,0,none,0.0,
T38925,0,none,0.0352,
T46513,0,none,0.0,
T19802,0,none,0.0291,
T25291,0,none,0.0262,
T46686,0,none,0.0402,
T21879,0,none,0.0268,
T42681,0,none,0.036,
T28149,0,none,0.0,
T44859,0,none,0.0175,
T28795,0,none,0.0042,
T8266,0,none,0.0,
T6669,0,none,0.0,
T52087,0,none,0.0044,
T31078,0,none,0.0,
T10134,0,none,0.0,
T5516,0,none,0.0,
T20052,0,stolen_funding_instrument,0.4607,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T25686,0,none,0.0151,
T9417,0,none,0.0432,
T11669,0,none,0.0,
T1651,0,none,0.0291,
T30417,0,none,0.0,
T18954,0,none,0.0,
T33749,0,none,0.0489,
T51396,0,none,0.0233,
T37726,0,none,0.0362,
T2754,0,none,0.0,
T16335,0,none,0.0527,
T10385,0,none,0.0468,
T49962,0,none,0.0,
T32365,0,none,0.0,
T20074,0,none,0.0,
T24672,0,none,0.0032,
T32725,0,none,0.0372,
T48274,0,none,0.0201,
T49087,0,none,0.0017,
T36433,0,none,0.0418,
T50036,0,stolen_funding_instrument,0.5604,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T2324,0,none,0.0438,
T52634,0,none,0.0,
T23806,0,none,0.0207,
T25018,0,none,0.0269,
T11186,0,none,0.0443,
T9870,0,none,0.0189,
T13102,0,none,0.0,
T34983,0,none,0.0,
T36098,0,stolen_funding_instrument,0.5776,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T46085,0,none,0.0,
T12062,0,none,0.001,
T12513,0,none,0.0,
T26876,0,none,0.0,
T16002,0,none,0.0,
T48470,0,none,0.0315,
T17783,0,none,0.0333,
T43379,1,stolen_funding_instrument,0.4136,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T27290,0,none,0.0,
T48145,0,none,0.0066,
T14637,1,stolen_funding_instrument,0.4633,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T47793,0,none,0.0,
T38571,0,none,0.0463,
T42640,0,none,0.0,
T32781,0,none,0.0,
T25693,0,none,0.0,
T34538,0,none,0.0,
T11216,0,none,0.0439,
T32350,0,none,0.0189,
T31192,0,none,0.0,
T3738,0,none,0.0522,
T12874,0,stolen_funding_instrument,0.4327,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22513,0,none,0.0346,
T32626,0,stolen_funding_instrument,0.3214,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T26579,0,none,0.0,
T45757,0,none,0.0518,
T29281,0,none,0.0,
T31317,0,none,0.0,
T51936,0,none,0.0,
T25013,0,none,0.0,
T10188,0,account_takeover,0.4119,unrecognized_device_id;ip_location_mismatch;high_amount;new_recipient
T18853,0,none,0.0,
T50658,1,stolen_funding_instrument,0.4904,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T23049,0,none,0.0,
T27470,0,none,0.0233,
T41663,0,none,0.0558,
T27346,0,none,0.0285,
T9142,0,none,0.0339,
T31869,0,none,0.0032,
T33898,1,none,0.0366,
T51713,0,none,0.0,
T39459,0,none,0.0192,
T19719,0,none,0.0,
T46279,0,stolen_funding_instrument,0.5379,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;new_high_risk_email
T17115,0,none,0.0,
T47315,0,stolen_funding_instrument,0.4298,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T43012,0,none,0.0,
T5448,0,none,0.0,
T2060,0,none,0.0,
T26040,0,none,0.0278,
T43351,0,none,0.012,
T52612,0,none,0.0377,
T47437,0,none,0.0458,
T10979,0,none,0.0425,
T3118,0,none,0.0,
T5013,0,none,0.0,
T7171,0,none,0.0177,
T28719,1,account_takeover,0.667,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T50275,0,none,0.0542,
T42793,0,none,0.0515,
T38428,0,none,0.0315,
T37851,0,none,0.0579,
T33811,0,none,0.0,
T46995,0,none,0.0,
T17660,0,none,0.0,
T15985,0,none,0.0,
T28383,0,none,0.0,
T35377,0,none,0.0,
T41977,0,none,0.0,
T15678,0,none,0.0,
T29960,0,none,0.0426,
T31966,0,stolen_funding_instrument,0.4883,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T51740,0,none,0.0,
T27982,0,none,0.0,
T29951,0,none,0.0337,
T36965,0,none,0.0361,
T30387,0,none,0.031,
T32475,0,none,0.0146,
T24932,0,none,0.045,
T26164,0,none,0.0069,
T4917,0,none,0.0388,
T32835,0,none,0.0508,
T1016,0,none,0.0479,
T45506,0,none,0.007,
T50531,0,none,0.0387,
T51006,0,none,0.0,
T14088,0,none,0.0322,
T20327,0,none,0.0,
T462,0,none,0.0317,
T24619,0,none,0.0,
T3778,0,none,0.0424,
T1935,0,none,0.0,
T15817,0,none,0.0,
T5528,0,none,0.0412,
T290,0,none,0.0027,
T8316,0,none,0.0573,
T78,0,none,0.0,
T31015,1,account_takeover,0.5561,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T17400,0,none,0.0,
T38774,1,account_takeover,0.8203,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient;recent_password_change
T12090,0,none,0.0121,
T3247,0,none,0.0118,
T21232,0,none,0.0,
T4034,0,none,0.0,
T8440,0,none,0.0234,
T3994,0,none,0.0,
T24483,0,none,0.0,
T19559,0,none,0.0211,
T2804,0,none,0.0217,
T47709,0,none,0.035,
T4143,0,none,0.0,
T51543,0,none,0.0115,
T5495,0,none,0.0416,
T7199,0,none,0.0153,
T21752,0,none,0.0,
T5365,0,none,0.0029,
T46673,0,none,0.0,
T36201,0,none,0.0,
T49828,1,stolen_funding_instrument,0.4855,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T50767,0,none,0.0,
T22761,0,stolen_funding_instrument,0.2989,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T18705,0,none,0.0215,
T14291,0,none,0.0448,
T11099,0,none,0.0087,
T30945,0,none,0.0279,
T27420,1,account_takeover,0.6666,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T31857,0,none,0.0,
T42173,1,stolen_funding_instrument,0.4302,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T17690,0,none,0.0576,
T29488,0,none,0.0,
T14945,0,none,0.0118,
T14201,0,none,0.0503,
T6932,0,stolen_funding_instrument,0.5839,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T24931,0,none,0.0,
T40385,0,none,0.0325,
T50835,0,none,0.0462,
T1201,1,stolen_funding_instrument,0.4975,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T21288,0,none,0.006,
T12926,0,none,0.0124,
T7883,0,none,0.0332,
T22553,0,none,0.0,
T20712,0,none,0.0,
T28011,0,none,0.0018,
T46619,0,none,0.0314,
T49559,0,stolen_funding_instrument,0.6065,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T18869,0,none,0.0433,
T49670,0,none,0.0451,
T2482,0,none,0.0526,
T41076,0,none,0.0,
T50552,0,none,0.0,
T20663,0,none,0.0458,
T21429,0,none,0.0342,
T38709,0,none,0.0262,
T8130,0,none,0.0278,
T47869,0,none,0.0403,
T13099,0,none,0.0275,
T26352,0,none,0.0,
T8634,0,none,0.0156,
T51847,0,none,0.0263,
T12101,0,none,0.0305,
T43679,0,none,0.0,
T21629,0,none,0.0023,
T16553,1,none,0.0319,
T37335,0,none,0.0,
T12671,0,stolen_funding_instrument,0.4841,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T8342,1,account_takeover,0.5999,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T3791,0,none,0.0493,
T32469,0,none,0.052,
T17803,1,account_takeover,0.4323,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;newly_linked_destination_bank
T15630,0,none,0.0,
T14925,0,none,0.0,
T17014,0,none,0.0426,
T52677,0,none,0.0,
T10805,0,none,0.0,
T1184,0,none,0.0405,
T38594,0,none,0.0,
T39247,0,none,0.0463,
T45799,0,none,0.0,
T20909,0,none,0.0207,
T32307,0,stolen_funding_instrument,0.4375,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T23659,0,none,0.0,
T43207,0,none,0.0,
T20312,0,none,0.0,
T16405,0,none,0.0287,
T35382,0,none,0.0478,
T9765,0,none,0.0,
T13020,0,none,0.0413,
T49,0,none,0.0348,
T17551,0,none,0.0,
T30256,0,none,0.0,
T32846,0,none,0.0551,
T3847,0,none,0.0,
T39694,0,none,0.0085,
T7338,0,none,0.0,
T1080,0,none,0.0,
T21011,0,none,0.0,
T13724,0,none,0.0196,
T51216,0,none,0.031,
T38092,0,none,0.0,
T39762,0,none,0.0171,
T46455,0,none,0.0432,
T48854,0,none,0.0,
T32340,0,none,0.0,
T1429,0,none,0.0217,
T12992,0,none,0.052,
T18060,0,none,0.0096,
T28873,0,none,0.0,
T32946,0,none,0.0,
T16852,0,none,0.0,
T35516,0,none,0.0081,
T16200,0,none,0.0,
T28931,0,none,0.0,
T14526,0,none,0.0276,
T19197,0,none,0.0,
T20000,0,none,0.0171,
T24733,0,none,0.0519,
T19005,0,none,0.0014,
T11353,0,none,0.0,
T1241,0,none,0.0055,
T9006,1,none,0.0044,
T27865,0,none,0.0,
T52649,0,none,0.0,
T38375,0,none,0.057,
T31565,0,none,0.0,
T27726,0,none,0.0,
T37306,1,stolen_funding_instrument,0.4822,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T38665,0,none,0.0,
T2126,0,none,0.0125,
T22720,0,none,0.0,
T2199,0,none,0.0129,
T50666,0,none,0.0,
T46813,0,none,0.0335,
T29336,0,none,0.0108,
T51243,0,none,0.0408,
T19829,0,none,0.0539,
T35770,0,none,0.0,
T24474,1,stolen_funding_instrument,0.4302,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T39574,0,none,0.0,
T634,0,none,0.0578,
T42687,0,none,0.0333,
T13812,0,none,0.0,
T6792,0,none,0.0,
T8348,1,none,0.0386,
T2440,0,none,0.0,
T13672,0,none,0.0309,
T11058,0,none,0.0447,
T34986,0,stolen_funding_instrument,0.4531,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T46402,1,account_takeover,0.5684,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T15509,0,none,0.0151,
T6625,0,none,0.0,
T52344,0,none,0.0293,
T33330,0,none,0.0,
T28405,0,none,0.0294,
T29400,1,stolen_funding_instrument,0.5686,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T41075,0,none,0.0377,
T21061,0,none,0.035,
T42182,0,none,0.0245,
T25404,0,none,0.0,
T50649,1,account_takeover,0.6484,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;jailbroken_device;new_recipient
T12900,0,none,0.0086,
T43419,0,none,0.0216,
T32542,0,stolen_funding_instrument,0.5022,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T22046,1,stolen_funding_instrument,0.4685,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18122,1,stolen_funding_instrument,0.4358,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;shipping_billing_address_mismatch
T36858,1,stolen_funding_instrument,0.433,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18051,0,none,0.0573,
T48024,0,none,0.0047,
T38993,0,none,0.0047,
T7422,0,none,0.0,
T30728,0,none,0.0,
T3927,0,none,0.0169,
T16969,0,none,0.0314,
T26840,0,none,0.0,
T47924,0,none,0.0,
T24390,0,none,0.0549,
T39143,0,none,0.0,
T14029,0,none,0.0528,
T2419,0,none,0.0115,
T35633,0,none,0.0348,
T47598,0,none,0.0,
T2303,0,none,0.0,
T35355,0,none,0.0,
T37781,0,none,0.0096,
T3094,0,none,0.0336,
T31814,0,none,0.0086,
T21028,0,none,0.0017,
T49000,0,none,0.0,
T38552,0,none,0.025,
T41574,0,none,0.0379,
T43876,0,none,0.0,
T37109,0,none,0.0182,
T6741,0,none,0.0324,
T8800,0,stolen_funding_instrument,0.4779,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T19305,0,none,0.0,
T13038,0,none,0.0018,
T36267,0,none,0.0253,
T45512,0,none,0.0111,
T33939,0,none,0.0066,
T46288,0,none,0.0,
T31893,0,none,0.0493,
T24194,0,none,0.0,
T28513,0,none,0.052,
T52782,1,account_takeover,0.4166,unrecognized_device_id;ip_location_mismatch;high_amount;dormant_account_reactivated;newly_linked_destination_bank;recent_password_change
T2712,0,none,0.0015,
T47815,0,none,0.0,
T27549,0,none,0.0,
T27348,0,none,0.0354,
T25462,0,none,0.0,
T35407,0,none,0.0,
T9144,0,none,0.0388,
T32016,0,none,0.0417,
T45096,0,none,0.0,
T47179,0,none,0.0,
T21785,0,none,0.0,
T50728,0,none,0.0,
T11249,0,none,0.0063,
T1838,0,none,0.0,
T31299,0,none,0.0419,
T32140,0,none,0.0087,
T21562,0,none,0.0,
T16155,0,none,0.0,
T52780,0,none,0.0,
T32211,1,none,0.0228,
T15311,0,none,0.0,
T15992,0,none,0.0542,
T21433,0,none,0.0466,
T10859,0,none,0.0,
T20567,0,none,0.0,
T33221,0,none,0.0469,
T18570,0,none,0.0,
T44081,0,stolen_funding_instrument,0.4573,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T16861,1,stolen_funding_instrument,0.2848,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T2579,0,none,0.0206,
T32958,0,none,0.0579,
T50038,0,none,0.0104,
T40320,0,account_takeover,0.5363,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T31251,0,none,0.0372,
T3037,0,none,0.0315,
T35683,0,none,0.0465,
T39309,0,none,0.0,
T8145,0,none,0.0508,
T2100,0,none,0.0452,
T18643,1,account_takeover,0.5871,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T18409,0,none,0.0,
T36870,0,none,0.0,
T34819,1,stolen_funding_instrument,0.478,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T15611,1,stolen_funding_instrument,0.4933,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T13749,0,none,0.0,
T27020,0,none,0.0416,
T35302,0,none,0.0494,
T15133,0,none,0.0,
T384,0,none,0.0523,
T44033,1,stolen_funding_instrument,0.4135,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T45253,0,none,0.0221,
T5089,0,none,0.0347,
T50360,0,none,0.0,
T7941,0,none,0.0095,
T1093,0,none,0.0019,
T8985,0,none,0.0,
T3743,1,stolen_funding_instrument,0.5527,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity;shipping_billing_address_mismatch
T37483,1,account_takeover,0.7853,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;dormant_account_reactivated;jailbroken_device;new_recipient
T37118,0,none,0.0,
T51462,0,none,0.0154,
T7269,0,none,0.0,
T31271,0,none,0.0124,
T33903,0,stolen_funding_instrument,0.3054,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T10833,0,none,0.0432,
T25691,0,none,0.0,
T14124,0,none,0.0,
T38747,0,none,0.0391,
T26026,0,none,0.0,
T20024,0,none,0.0,
T9419,0,none,0.0034,
T44887,0,none,0.0,
T6814,0,none,0.0572,
T10115,0,none,0.0,
T31956,0,none,0.0501,
T1498,0,none,0.0,
T15849,0,none,0.0,
T15578,0,none,0.0101,
T33721,0,none,0.0,
T17448,0,none,0.0448,
T24451,0,none,0.0,
T39194,0,none,0.0,
T14995,0,none,0.0476,
T20322,0,none,0.0,
T7288,0,none,0.0357,
T8895,0,none,0.0,
T15003,0,none,0.0,
T22967,0,none,0.0,
T28184,0,none,0.0323,
T38378,0,none,0.0458,
T1434,0,none,0.0,
T46435,0,none,0.0,
T22951,0,none,0.0,
T51033,0,none,0.0024,
T1598,0,none,0.0,
T51910,0,none,0.0349,
T33969,0,none,0.0021,
T7794,0,none,0.0,
T14711,0,none,0.0,
T40361,0,none,0.0,
T10524,0,none,0.043,
T48127,0,none,0.0377,
T14415,0,none,0.0123,
T38466,0,none,0.0502,
T14731,0,none,0.0,
T11554,0,none,0.0,
T21837,0,none,0.0104,
T8821,1,none,0.0473,
T34518,0,none,0.0143,
T45435,0,none,0.0,
T48879,1,none,0.0493,
T46893,0,none,0.0255,
T6595,0,none,0.0413,
T34214,0,none,0.0029,
T46795,0,none,0.0,
T46656,0,account_takeover,0.5749,unrecognized_device_id;ip_location_mismatch;high_amount;jailbroken_device;new_recipient
T25647,1,account_takeover,0.5624,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T29327,0,none,0.0,
T20783,0,none,0.0284,
T48328,0,none,0.025,
T5310,0,none,0.0254,
T12580,0,none,0.0539,
T30634,0,none,0.0158,
T48311,0,none,0.0,
T40896,0,none,0.0,
T50571,0,none,0.0,
T43105,0,none,0.0,
T27630,0,none,0.0,
T7773,0,none,0.0,
T44874,0,none,0.0448,
T12270,0,none,0.0103,
T10831,0,none,0.0341,
T34710,1,account_takeover,0.5335,unrecognized_device_id;ip_location_mismatch;high_amount;unusual_hour;new_recipient
T45921,1,stolen_funding_instrument,0.4864,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T5338,0,none,0.0,
T15564,0,none,0.0293,
T47183,0,none,0.0,
T24394,0,none,0.0,
T40902,0,none,0.0166,
T46136,0,none,0.0,
T32620,0,none,0.0553,
T44947,0,stolen_funding_instrument,0.2621,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T32202,0,none,0.0471,
T47635,0,none,0.0,
T44240,0,none,0.0,
T21186,0,none,0.0,
T51140,0,none,0.0,
T20134,0,none,0.0,
T43963,0,none,0.0148,
T26118,0,none,0.0,
T10966,0,none,0.0208,
T18054,0,none,0.0,
T6282,0,none,0.0429,
T99,0,none,0.0,
T12326,0,none,0.0,
T45522,0,none,0.021,
T4793,0,none,0.0,
T52814,0,stolen_funding_instrument,0.2988,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T21984,0,none,0.0,
T4118,0,none,0.0,
T17832,0,none,0.0,
T9835,0,stolen_funding_instrument,0.4771,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T47133,0,none,0.0,
T18868,0,none,0.0278,
T3231,0,none,0.0,
T32335,0,none,0.0272,
T39281,0,none,0.0052,
T48261,0,none,0.0017,
T41222,0,none,0.0,
T9663,0,none,0.0257,
T52701,0,none,0.0,
T49369,0,none,0.0,
T11484,0,none,0.0,
T19405,0,none,0.0178,
T38279,0,none,0.0044,
T4290,0,none,0.0152,
T11206,0,none,0.0,
T20256,0,none,0.0516,
T38679,0,none,0.0,
T25999,0,none,0.0196,
T19309,0,none,0.0,
T28411,0,none,0.0066,
T47205,0,none,0.0,
T1830,0,none,0.0,
T33061,0,none,0.0188,
T39820,0,none,0.0,
T40591,0,none,0.021,
T50459,1,stolen_funding_instrument,0.4532,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T14442,0,none,0.0331,
T6623,0,none,0.0453,
T28788,0,none,0.0501,
T23410,0,none,0.0373,
T21611,0,none,0.0059,
T30786,0,none,0.0401,
T43282,0,none,0.0,
T995,0,none,0.0401,
T1716,0,none,0.0258,
T31263,0,none,0.0,
T50371,0,none,0.0,
T21524,1,stolen_funding_instrument,0.4902,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T18456,0,none,0.0046,
T14523,0,none,0.0221,
T41294,0,none,0.0389,
T29645,0,none,0.0028,
T26779,0,none,0.0,
T52518,0,none,0.0,
T6254,0,none,0.0254,
T32337,0,none,0.0,
T34076,0,none,0.0235,
T39612,0,none,0.0,
T23285,0,none,0.0,
T13585,0,none,0.0171,
T36025,0,none,0.0,
T52066,0,none,0.0,
T32682,0,none,0.0196,
T38635,0,none,0.0,
T26939,0,none,0.0,
T24899,0,none,0.025,
T16180,0,none,0.0495,
T40837,0,none,0.0,
T46699,0,none,0.0,
T30833,0,none,0.0,
T32130,0,none,0.0532,
T2397,0,none,0.0,
T41709,0,none,0.0126,
T24610,0,none,0.0092,
T31711,0,none,0.0,
T21957,0,none,0.0316,
T52914,0,none,0.0,
T21283,0,none,0.0382,
T39804,0,none,0.0,
T25261,0,none,0.0293,
T11795,0,none,0.0,
T588,0,none,0.0402,
T1004,0,stolen_funding_instrument,0.4854,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T3137,0,none,0.0,
T33138,0,none,0.0538,
T16505,0,none,0.0075,
T14682,0,none,0.0,
T35470,0,none,0.0309,
T16426,0,none,0.0,
T33354,0,none,0.0226,
T11122,0,none,0.0484,
T12334,0,none,0.0352,
T36653,0,none,0.0147,
T15702,0,none,0.0115,
T42520,0,none,0.0,
T23244,0,none,0.0,
T25842,0,none,0.0293,
T10277,0,none,0.0405,
T17816,0,none,0.0565,
T40192,0,none,0.0339,
T16103,0,none,0.0,
T52191,0,none,0.0224,
T27458,0,none,0.0386,
T7734,0,none,0.0364,
T4222,0,none,0.0,
T4733,0,none,0.037,
T6304,0,none,0.0,
T18035,0,none,0.0,
T27096,0,none,0.0,
T43470,0,none,0.0,
T233,0,none,0.0,
T32711,0,none,0.0047,
T52164,0,none,0.0,
T35037,0,none,0.0259,
T16463,0,none,0.0225,
T51745,0,none,0.0,
T7669,0,none,0.0,
T29189,0,none,0.0,
T33994,0,none,0.0287,
T39187,0,none,0.0144,
T48710,0,none,0.0287,
T50598,1,stolen_funding_instrument,0.5056,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T48382,0,none,0.0,
T21421,0,none,0.0,
T28156,0,none,0.0395,
T40670,0,none,0.0083,
T34227,0,none,0.0,
T29041,0,none,0.0219,
T45201,0,none,0.0508,
T23083,0,none,0.0322,
T37369,0,none,0.0256,
T31576,0,none,0.0111,
T26672,0,none,0.0,
T23308,0,none,0.0579,
T46743,0,none,0.0354,
T32206,0,none,0.0169,
T21571,1,none,0.0544,
T28548,0,none,0.0442,
T51364,0,stolen_funding_instrument,0.2998,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T25130,1,none,0.0526,
T42618,0,none,0.0,
T4138,1,stolen_funding_instrument,0.4365,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T52139,0,none,0.021,
T16771,0,none,0.0556,
T51479,0,none,0.015,
T43676,0,none,0.0,
T30983,0,none,0.0126,
T36555,0,none,0.0329,
T18630,0,none,0.0,
T20078,0,none,0.0,
T25637,0,none,0.0561,
T31728,0,none,0.0235,
T13303,0,none,0.0408,
T25125,1,stolen_funding_instrument,0.2944,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate
T23622,0,none,0.0381,
T13158,0,none,0.0196,
T7486,0,none,0.0,
T8843,0,none,0.0,
T24773,0,none,0.0,
T45282,0,stolen_funding_instrument,0.4226,newly_linked_funding_instrument;high_risk_purchase_category;elevated_amount;high_decline_rate;high_24h_velocity
T50224,0,none,0.0,
